list-id-m,8,40,4,960,261639949,272541,864506
list-id-m,8,80,4,1920,360230910,187620,689054
list-id-m,12,10,4,360,507376529,1409379,8945796
list-id-m,12,20,4,720,551154798,765492,5392702
list-id-m,12,40,4,1440,421013336,292370,1652562
list-id-m,12,80,4,2880,673344377,233800,1667141
list-id-m,16,10,4,480,634265909,1321387,14302013
list-id-m,16,20,4,960,399117528,415747,3807483
list-id-m,16,40,4,1920,1210148668,630285,5528181
list-id-m,16,80,4,3840,1051277325,273770,2805777
list-none-m,1,1000,4,3000,34849275,11616,191
list-none-m,2,1000,4,6000,54452358,9075,260
list-none-m,4,1000,4,12000,65640917,5470,1982
list-none-m,8,1000,4,24000,112000290,4666,11587
list-none-m,12,1000,4,36000,220465363,6124,30821
list-none-m,1,1000,8,3000,54246182,18082,289
list-none-m,2,1000,8,6000,42263171,7043,78
list-none-m,4,1000,8,12000,61654443,5137,1137
list-none-m,8,1000,8,24000,67230934,2801,1959
list-none-m,12,1000,8,36000,102901540,2858,5315
list-none-m,1,1000,16,3000,23690113,7896,250
list-none-m,2,1000,16,6000,20290634,3381,113
list-none-m,4,1000,16,12000,48434416,4036,170
list-none-m,8,1000,16,24000,68586204,2857,1040
list-none-m,12,1000,16,36000,84447041,2345,1391
list-none-s,1,1000,4,3000,55696680,18565,322
list-none-s,2,1000,4,6000,28255030,4709,39
list-none-s,4,1000,4,12000,61095804,5091,156
list-none-s,8,1000,4,24000,60821722,2534,194
list-none-s,12,1000,4,36000,56292287,1563,328
list-none-s,1,1000,8,3000,38109234,12703,83
list-none-s,2,1000,8,6000,40880316,6813,75
list-none-s,4,1000,8,12000,53119792,4426,160
list-none-s,8,1000,8,24000,66564308,2773,117
list-none-s,12,1000,8,36000,56902123,1580,221
list-none-s,1,1000,16,3000,26611799,8870,77
list-none-s,2,1000,16,6000,51452141,8575,219
list-none-s,4,1000,16,12000,53086520,4423,161
list-none-s,8,1000,16,24000,64738827,2697,142
list-none-s,12,1000,16,36000,53544457,1487,192
list-none-m,1,1000,1,3000,33862036,11287,88
list-none-m,2,1000,1,6000,38533659,6422,117
list-none-m,4,1000,1,12000,64359667,5363,3452
list-none-m,8,1000,1,24000,227266505,9469,25740
list-none-m,12,1000,1,36000,333440726,9262,38135
list-none-m,16,1000,1,48000,902947240,18811,183858
list-none-m,24,1000,1,72000,6877134947,95515,1497100
list-none-s,1,1000,1,3000,49421682,16473,172
list-none-s,2,1000,1,6000,53521760,8920,57
list-none-s,4,1000,1,12000,223903287,18658,28349
list-none-s,8,1000,1,24000,1240332421,51680,227925
list-none-s,12,1000,1,36000,3599498330,99986,879114
list-none-s,16,1000,1,48000,9360801779,195016,2534221
list-none-s,24,1000,1,72000,26064114505,362001,7704629
list-id-none,1,1,4,3,39643536,13214512,0
list-id-none,1,2,4,6,18329847,3054974,0
list-id-none,1,4,4,12,28158180,2346515,0
list-id-none,1,8,4,24,34179408,1424142,0
list-id-none,1,16,4,48,9492623,197762,0
list-id-none,4,1,4,12,40295358,3357946,0
list-id-none,4,2,4,24,41057242,1710718,0
list-id-none,4,4,4,48,59997467,1249947,0
list-id-none,4,8,4,96,63245289,658805,0
list-id-none,8,1,4,24,63734766,2655615,0
list-id-none,8,2,4,48,80125349,1669278,0
list-id-none,16,2,4,96,94157926,980811,0
list-id-s,1,10,4,30,82370618,2745687,101
list-id-s,1,20,4,60,33902119,565035,89
list-id-s,1,40,4,120,69291436,577428,149
list-id-s,1,80,4,240,14146365,58943,44
list-id-s,4,10,4,120,488086421,4067386,7907722
list-id-s,4,20,4,240,257222888,1071762,1954462
list-id-s,4,40,4,480,608332662,1267359,3185246
list-id-s,4,80,4,960,243785160,253942,411556
list-id-s,8,10,4,240,684648468,2852701,11183133
list-id-s,8,20,4,480,1392215688,2900449,12923824
list-id-s,8,40,4,960,2252211724,2346053,11341455
list-id-s,8,80,4,1920,1077197520,561040,2798807
list-id-s,12,10,4,360,1775337983,4931494,36246614
list-id-s,12,20,4,720,2451365175,3404673,29701726
list-id-s,12,40,4,1440,5010451033,3479479,31668948
list-id-s,12,80,4,2880,10914189782,3789649,34431663
list-id-s,16,10,4,480,2624308670,5467309,58959249
list-id-s,16,20,4,960,3018112291,3143866,37179568
list-id-s,16,40,4,1920,7031467806,3662222,44960778
list-id-s,16,80,4,3840,13418090423,3494294,48551512
list-id-m,1,10,4,30,27624289,920809,297
list-id-m,1,20,4,60,29621247,493687,157
list-id-m,1,40,4,120,50402232,420018,214
list-id-m,1,80,4,240,25726203,107192,144
list-id-m,4,10,4,120,102353295,852944,1439561
list-id-m,4,20,4,240,103227045,430112,633468
list-id-m,4,40,4,480,125203742,260841,403933
list-id-m,4,80,4,960,82692203,86137,175242
list-id-m,8,10,4,240,125677654,523656,2573310
list-id-m,8,20,4,480,225341717,469461,2028744
list-id-m,8,40,4,960,172593310,179784,574016
list-id-m,8,80,4,1920,156386659,81451,298151
list-id-m,12,10,4,360,246671687,685199,4114791
list-id-m,12,20,4,720,149387677,207482,1166170
list-id-m,12,40,4,1440,265790172,184576,1039589
list-id-m,12,80,4,2880,325091188,112878,759701
list-id-m,16,10,4,480,293058032,610537,5788655
list-id-m,16,20,4,960,310650997,323594,2817452
list-id-m,16,40,4,1920,279295856,145466,1221332
list-id-m,16,80,4,3840,381080933,99239,846660
list-none-m,1,1000,4,3000,23623082,7874,120
list-none-m,2,1000,4,6000,24466771,4077,95
list-none-m,4,1000,4,12000,33925308,2827,1206
list-none-m,8,1000,4,24000,52141980,2172,1220
list-none-m,12,1000,4,36000,205105153,5697,43034
list-none-m,1,1000,8,3000,31039483,10346,47
list-none-m,2,1000,8,6000,27689663,4614,82
list-none-m,4,1000,8,12000,37463541,3121,1644
list-none-m,8,1000,8,24000,47840738,1993,2321
list-none-m,12,1000,8,36000,70102243,1947,4417
list-none-m,1,1000,16,3000,10185036,3395,78
list-none-m,2,1000,16,6000,20202212,3367,1882
list-none-m,4,1000,16,12000,36366406,3030,101
list-none-m,8,1000,16,24000,38302462,1595,376
list-none-m,12,1000,16,36000,56761840,1576,1513
list-none-s,1,1000,4,3000,12132274,4044,45
list-none-s,2,1000,4,6000,24036852,4006,120
list-none-s,4,1000,4,12000,24770631,2064,362
list-none-s,8,1000,4,24000,55667262,2319,846
list-none-s,12,1000,4,36000,41134067,1142,457
list-none-s,1,1000,8,3000,28912976,9637,54
list-none-s,2,1000,8,6000,9833803,1638,75
list-none-s,4,1000,8,12000,20046952,1670,203
list-none-s,8,1000,8,24000,25193914,1049,1034
list-none-s,12,1000,8,36000,42517290,1181,302
list-none-s,1,1000,16,3000,1161257,387,232
list-none-s,2,1000,16,6000,21209299,3534,95
list-none-s,4,1000,16,12000,28994275,2416,111
list-none-s,8,1000,16,24000,33785898,1407,91
list-none-s,12,1000,16,36000,38762210,1076,109
list-none-m,1,1000,1,3000,37622190,12540,141
list-none-m,2,1000,1,6000,42694996,7115,1768
list-none-m,4,1000,1,12000,81659205,6804,8455
list-none-m,8,1000,1,24000,218582503,9107,26569
list-none-m,12,1000,1,36000,791457550,21984,152013
list-none-m,16,1000,1,48000,1018975991,21228,163882
list-none-m,24,1000,1,72000,3288114784,45668,649447
list-none-s,1,1000,1,3000,15116966,5038,89
list-none-s,2,1000,1,6000,21908770,3651,194
list-none-s,4,1000,1,12000,115330957,9610,6960
list-none-s,8,1000,1,24000,1259045970,52460,309536
list-none-s,12,1000,1,36000,2569845482,71384,604492
list-none-s,16,1000,1,48000,4685860176,97622,1319443
list-none-s,24,1000,1,72000,12002144653,166696,3273101
list-id-none,1,1,4,3,23338252,7779417,0
list-id-none,1,2,4,6,21968640,3661440,0
list-id-none,1,4,4,12,26069096,2172424,0
list-id-none,1,8,4,24,21328958,888706,0
list-id-none,1,16,4,48,26914561,560720,0
list-id-none,4,1,4,12,19945550,1662129,0
list-id-none,4,2,4,24,33689671,1403736,0
list-id-none,4,4,4,48,120593,2512,0
list-id-none,4,8,4,96,32947303,343201,0
list-id-none,4,16,4,192,60400923,314588,0
list-id-none,8,1,4,24,52951995,2206333,0
list-id-none,12,2,4,72,126918134,1762751,0
list-id-s,1,10,4,30,18679498,622649,128
list-id-s,1,20,4,60,21251182,354186,53
list-id-s,1,40,4,120,48518726,404322,99
list-id-s,1,80,4,240,59482075,247841,73
list-id-s,4,10,4,120,172148456,1434570,2046025
list-id-s,4,20,4,240,290398399,1209993,1940846
list-id-s,4,40,4,480,574318084,1196496,2949390
list-id-s,4,80,4,960,1102938846,1148894,2774613
list-id-s,8,10,4,240,679251911,2830216,13573984
list-id-s,8,20,4,480,1390358235,2896579,14902098
list-id-s,8,40,4,960,2652144401,2762650,15247774
list-id-s,8,80,4,1920,4473828040,2330118,11757208
list-id-s,12,10,4,360,788791583,2191087,20758155
list-id-s,12,20,4,720,3975232454,5521156,49005523
list-id-s,12,40,4,1440,3554041280,2468084,19572551
list-id-s,12,80,4,2880,5048408375,1752919,16303598
list-id-s,16,10,4,480,1798147922,3746141,35202163
list-id-s,16,20,4,960,3936205653,4100214,45608393
list-id-s,16,40,4,1920,4726565702,2461752,27222183
list-id-s,16,80,4,3840,551121826,143521,1962486
list-id-m,1,10,4,30,77630,2587,75
list-id-m,1,20,4,60,101332,1688,50
list-id-m,1,40,4,120,132411,1103,47
list-id-m,1,80,4,240,275103,1146,65
list-id-m,4,10,4,120,185186,1543,430
list-id-m,4,20,4,240,355219,1480,1532
list-id-m,4,40,4,480,531396,1107,885
list-id-m,4,80,4,960,1649396,1718,2170
list-id-m,8,10,4,240,320906,1337,1640
list-id-m,8,20,4,480,625481,1303,2748
list-id-m,8,40,4,960,1759821,1833,5724
list-id-m,8,80,4,1920,2168479,1129,4435
list-id-m,12,10,4,360,897989,2494,4768
list-id-m,12,20,4,720,1672108,2322,11011
list-id-m,12,40,4,1440,3969936,2756,16453
list-id-m,12,80,4,2880,8214318,2852,21265
list-id-m,16,10,4,480,1780496,3709,62
list-id-m,16,20,4,960,2767305,2882,23248
list-id-m,16,40,4,1920,2585571,1346,5433
list-id-m,16,80,4,3840,10478490,2728,30943
list-none-m,1,1000,4,3000,2204274,734,142
list-none-m,2,1000,4,6000,7702026,1283,907
list-none-m,4,1000,4,12000,18299071,1524,2966
list-none-m,8,1000,4,24000,95256840,3969,22898
list-none-m,12,1000,4,36000,177762629,4937,47636
list-none-m,1,1000,8,3000,1739171,579,169
list-none-m,2,1000,8,6000,3277569,546,414
list-none-m,4,1000,8,12000,11648747,970,1498
list-none-m,8,1000,8,24000,29183755,1215,5670
list-none-m,12,1000,8,36000,79939523,2220,15517
list-none-m,1,1000,16,3000,645896,215,44
list-none-m,2,1000,16,6000,1775280,295,144
list-none-m,4,1000,16,12000,3239191,269,325
list-none-m,8,1000,16,24000,13912504,579,1522
list-none-m,12,1000,16,36000,25282295,702,4802
list-none-s,1,1000,4,3000,2585454,861,418
list-none-s,2,1000,4,6000,4500413,750,209
list-none-s,4,1000,4,12000,18971693,1580,2482
list-none-s,8,1000,4,24000,55008668,2292,9612
list-none-s,12,1000,4,36000,130855322,3634,30924
list-none-s,1,1000,8,3000,733706,244,30
list-none-s,2,1000,8,6000,5095965,849,566
list-none-s,4,1000,8,12000,7876312,656,550
list-none-s,8,1000,8,24000,18912628,788,2769
list-none-s,12,1000,8,36000,35551328,987,6671
list-none-s,1,1000,16,3000,1268920,422,276
list-none-s,2,1000,16,6000,9704420,1617,115
list-none-s,4,1000,16,12000,2578965,214,226
list-none-s,8,1000,16,24000,7820902,325,304
list-none-s,12,1000,16,36000,13388822,371,1549
list-none-m,1,1000,1,3000,3886958,1295,36
